record_id,year_be,month,amphoe,sector,scope,activity_data,activity_unit,emission_tCO2e
2791,2562,1,เจริญศิลป์,การขนส่งทางถนน (On-road),1,28.0,1000 L,66.76
2792,2563,1,เต่างอย,การขนส่งทางถนน (On-road),1,42.3,1000 L,117.17
2793,2563,5,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,65.6,unit,59.99
2794,2563,10,ค้อวัง,การขนส่งทางถนน (On-road),1,22.9,1000 L,58.88
2795,2562,3,พังโคน,ฝังกลบขยะ (Landfill),1,208.9,unit,163.5
2796,2563,7,บ้านม่วง,การขนส่งทางถนน (On-road),1,40.5,1000 L,99.36
2797,2562,11,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,33.2,1000 L,98.31
2798,2564,5,วานรนิวาส,การขนส่งทางถนน (On-road),1,38.6,1000 L,96.85
2799,2563,6,วาริชภูมิ,การปลูกข้าว (Rice),1,111.8,ไร่ (rai),134.36
2800,2562,11,เจริญศิลป์,การปลูกข้าว (Rice),1,133.8,ไร่ (rai),171.92
2801,2562,1,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,91.3,unit,63.92
2802,2563,10,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,191.2,unit,133.87
2803,2563,4,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,157.0,unit,140.26
2804,2564,11,วาริชภูมิ,การขนส่งทางถนน (On-road),1,28.4,1000 L,77.29
2805,2563,8,เจริญศิลป์,ปศุสัตว์ (Livestock),1,155.3,unit,119.34
2806,2564,9,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,70.7,ไร่ (rai),89.27
2807,2564,11,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,38.7,ไร่ (rai),40.78
2808,2562,3,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,115.9,ไร่ (rai),122.41
2809,2562,12,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,64.0,ไร่ (rai),67.89
2810,2564,3,ส่องดาว,การปลูกข้าว (Rice),1,100.0,ไร่ (rai),117.1
2811,2563,8,วานรนิวาส,การขนส่งทางถนน (On-road),1,50.1,1000 L,146.26
2812,2564,1,วานรนิวาส,การปลูกข้าว (Rice),1,70.5,ไร่ (rai),77.12
2813,2563,8,ส่องดาว,การขนส่งทางถนน (On-road),1,41.9,1000 L,97.86
2814,2563,12,คำตากล้า,การปลูกข้าว (Rice),1,71.8,ไร่ (rai),78.68
2815,2563,9,วานรนิวาส,การปลูกข้าว (Rice),1,77.3,ไร่ (rai),83.73
2816,2562,2,โพนนาแก้ว,น้ำเสีย (Wastewater),1,188.7,unit,85.39
2817,2562,2,เจริญศิลป์,การปลูกข้าว (Rice),1,85.7,ไร่ (rai),100.6
2818,2563,3,นิคมน้ำอูน,การปลูกข้าว (Rice),1,78.5,ไร่ (rai),105.98
2819,2562,5,ภูพาน,การปลูกข้าว (Rice),1,89.3,ไร่ (rai),99.07
2820,2564,12,ภูพาน,การขนส่งทางถนน (On-road),1,36.3,1000 L,107.52
2821,2564,10,นิคมน้ำอูน,ฝังกลบขยะ (Landfill),1,57.1,unit,49.67
2822,2562,11,คำตากล้า,การปลูกข้าว (Rice),1,88.2,ไร่ (rai),92.99
2823,2563,4,อากาศอำนวย,การปลูกข้าว (Rice),1,58.3,ไร่ (rai),75.93
2824,2563,8,ภูพาน,การปลูกข้าว (Rice),1,86.0,ไร่ (rai),115.85
2825,2563,3,พังโคน,การขนส่งทางถนน (On-road),1,41.8,1000 L,109.79
2826,2563,12,อากาศอำนวย,น้ำเสีย (Wastewater),1,92.5,unit,50.75
2827,2562,5,กุสุมาลย์,ฝังกลบขยะ (Landfill),1,117.3,unit,96.8
2828,2562,8,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,158.5,ไร่ (rai),187.5
2829,2563,10,เมืองสกลนคร,การปลูกข้าว (Rice),1,83.4,ไร่ (rai),88.26
2830,2564,11,วาริชภูมิ,การปลูกข้าว (Rice),1,27.9,ไร่ (rai),37.14
2831,2563,11,พรรณานิคม,ดินที่จัดการ (Managed soil),1,175.9,unit,77.92
2832,2564,6,โพนนาแก้ว,การปลูกข้าว (Rice),1,57.5,ไร่ (rai),64.83
2833,2562,1,กุสุมาลย์,การปลูกข้าว (Rice),1,91.4,ไร่ (rai),97.43
2834,2562,5,วาริชภูมิ,การปลูกข้าว (Rice),1,79.0,ไร่ (rai),83.05
2835,2564,10,สว่างแดนดิน,การปลูกข้าว (Rice),1,74.7,ไร่ (rai),86.17
2836,2564,5,เมืองสกลนคร,ปศุสัตว์ (Livestock),1,93.7,unit,83.72
2837,2563,1,นิคมน้ำอูน,พลังงานธุรกิจ (Commercial),2,145.5,unit,89.6
2838,2562,1,ค้อวัง,การปลูกข้าว (Rice),1,78.5,ไร่ (rai),95.46
2839,2564,1,วานรนิวาส,การปลูกข้าว (Rice),1,97.1,ไร่ (rai),115.04
2840,2564,11,กุสุมาลย์,การปลูกข้าว (Rice),1,105.2,ไร่ (rai),124.43
2841,2564,7,โพนนาแก้ว,ดินที่จัดการ (Managed soil),1,122.5,unit,68.48
2842,2562,6,พรรณานิคม,ปศุสัตว์ (Livestock),1,206.2,unit,185.08
2843,2564,1,ค้อวัง,พลังงานที่พักอาศัย (Residential),2,173.8,1000 kWh,98.43
2844,2564,11,พรรณานิคม,การปลูกข้าว (Rice),1,76.0,ไร่ (rai),95.24
2845,2562,8,อากาศอำนวย,การขนส่งทางถนน (On-road),1,51.7,1000 L,157.56
2846,2563,5,บ้านม่วง,การปลูกข้าว (Rice),1,48.6,ไร่ (rai),65.82
2847,2564,11,โพนนาแก้ว,ดินที่จัดการ (Managed soil),1,170.7,unit,74.84
2848,2562,5,พังโคน,ปศุสัตว์ (Livestock),1,175.1,unit,153.58
2849,2563,5,เจริญศิลป์,การปลูกข้าว (Rice),1,131.1,ไร่ (rai),147.09
2850,2564,3,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,30.7,1000 L,95.3
2851,2563,1,เจริญศิลป์,ดินที่จัดการ (Managed soil),1,257.9,unit,145.05
2852,2564,12,โพนนาแก้ว,การปลูกข้าว (Rice),1,90.7,ไร่ (rai),122.13
2853,2564,11,บ้านม่วง,การปลูกข้าว (Rice),1,87.8,ไร่ (rai),105.45
2854,2562,9,นิคมน้ำอูน,ปศุสัตว์ (Livestock),1,118.1,unit,85.07
2855,2562,3,คำตากล้า,ปศุสัตว์ (Livestock),1,98.5,unit,90.4
2856,2563,10,ค้อวัง,การขนส่งทางถนน (On-road),1,41.6,1000 L,119.8
2857,2564,12,เมืองสกลนคร,พลังงานที่พักอาศัย (Residential),2,193.0,1000 kWh,93.78
2858,2563,2,วานรนิวาส,การปลูกข้าว (Rice),1,62.2,ไร่ (rai),63.63
2859,2562,4,วาริชภูมิ,การขนส่งทางถนน (On-road),1,47.4,1000 L,116.72
2860,2562,4,วาริชภูมิ,การปลูกข้าว (Rice),1,30.0,ไร่ (rai),32.9
2861,2564,10,สว่างแดนดิน,การขนส่งทางถนน (On-road),1,43.0,1000 L,110.62
2862,2563,12,วานรนิวาส,การปลูกข้าว (Rice),1,106.7,ไร่ (rai),127.72
2863,2564,3,เจริญศิลป์,การปลูกข้าว (Rice),1,52.4,ไร่ (rai),64.35
2864,2564,1,สว่างแดนดิน,การปลูกข้าว (Rice),1,116.0,ไร่ (rai),151.57
2865,2562,4,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,87.0,unit,63.25
2866,2562,3,เมืองสกลนคร,พลังงานธุรกิจ (Commercial),2,211.6,unit,130.13
2867,2562,8,เจริญศิลป์,การขนส่งทางถนน (On-road),1,68.0,1000 L,185.62
2868,2564,9,สว่างแดนดิน,ปศุสัตว์ (Livestock),1,90.9,unit,81.4
2869,2563,1,สว่างแดนดิน,การปลูกข้าว (Rice),1,127.7,ไร่ (rai),146.92
2870,2562,11,ส่องดาว,การปลูกข้าว (Rice),1,43.5,ไร่ (rai),46.97
2871,2563,1,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,94.2,ไร่ (rai),109.76
2872,2564,6,โคกศรีสุพรรณ,ปศุสัตว์ (Livestock),1,116.5,unit,106.62
2873,2563,5,ภูพาน,การขนส่งทางถนน (On-road),1,14.2,1000 L,34.42
2874,2562,9,วานรนิวาส,การปลูกข้าว (Rice),1,72.1,ไร่ (rai),81.88
2875,2562,6,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,14.2,1000 L,34.14
2876,2562,3,ค้อวัง,ปศุสัตว์ (Livestock),1,137.6,unit,122.19
2877,2564,10,โพนนาแก้ว,การปลูกข้าว (Rice),1,72.1,ไร่ (rai),76.76
2878,2564,11,สว่างแดนดิน,การปลูกข้าว (Rice),1,43.7,ไร่ (rai),53.64
2879,2564,11,วานรนิวาส,การขนส่งทางถนน (On-road),1,40.4,1000 L,104.0
2880,2564,1,กุสุมาลย์,การปลูกข้าว (Rice),1,91.7,ไร่ (rai),97.69
2881,2564,8,นิคมน้ำอูน,การปลูกข้าว (Rice),1,81.9,ไร่ (rai),99.92
2882,2562,12,เต่างอย,การปลูกข้าว (Rice),1,51.7,ไร่ (rai),63.83
2883,2562,11,พังโคน,การปลูกข้าว (Rice),1,53.9,ไร่ (rai),55.02
2884,2562,4,ส่องดาว,ปศุสัตว์ (Livestock),1,130.0,unit,110.8
2885,2562,11,ส่องดาว,การปลูกข้าว (Rice),1,54.0,ไร่ (rai),65.59
2886,2564,12,ภูพาน,พลังงานธุรกิจ (Commercial),2,291.1,unit,152.77
2887,2562,3,โพนนาแก้ว,ฝังกลบขยะ (Landfill),1,185.1,unit,143.86
2888,2563,4,ภูพาน,การขนส่งทางถนน (On-road),1,53.9,1000 L,134.85
2889,2563,6,คำตากล้า,การขนส่งทางถนน (On-road),1,14.8,1000 L,41.14
2890,2564,12,สว่างแดนดิน,การปลูกข้าว (Rice),1,86.4,ไร่ (rai),100.47
2891,2562,5,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,169.1,unit,138.02
2892,2562,8,เจริญศิลป์,การปลูกข้าว (Rice),1,85.2,ไร่ (rai),89.16
2893,2564,7,อากาศอำนวย,พลังงานธุรกิจ (Commercial),2,152.1,unit,87.18
2894,2564,11,พรรณานิคม,ปศุสัตว์ (Livestock),1,106.1,unit,72.99
2895,2562,11,โพนนาแก้ว,ดินที่จัดการ (Managed soil),1,199.9,unit,104.75
2896,2563,11,พังโคน,ฝังกลบขยะ (Landfill),1,241.7,unit,211.44
2897,2564,11,วาริชภูมิ,การปลูกข้าว (Rice),1,71.5,ไร่ (rai),87.4
2898,2562,3,เมืองสกลนคร,การปลูกข้าว (Rice),1,107.1,ไร่ (rai),123.05
2899,2564,5,บ้านม่วง,การปลูกข้าว (Rice),1,46.2,ไร่ (rai),61.65
2900,2563,9,ส่องดาว,การปลูกข้าว (Rice),1,94.2,ไร่ (rai),111.48
2901,2564,11,ค้อวัง,การปลูกข้าว (Rice),1,110.1,ไร่ (rai),118.14
2902,2564,8,วาริชภูมิ,การปลูกข้าว (Rice),1,25.8,ไร่ (rai),27.95
2903,2564,6,ภูพาน,ปศุสัตว์ (Livestock),1,125.6,unit,85.56
2904,2562,5,ภูพาน,ดินที่จัดการ (Managed soil),1,173.0,unit,88.23
2905,2563,6,ค้อวัง,น้ำเสีย (Wastewater),1,298.3,unit,167.31
2906,2562,2,เต่างอย,พลังงานธุรกิจ (Commercial),2,78.2,unit,50.78
2907,2564,8,เจริญศิลป์,การปลูกข้าว (Rice),1,46.2,ไร่ (rai),49.92
2908,2564,9,บ้านม่วง,การปลูกข้าว (Rice),1,43.9,ไร่ (rai),49.89
2909,2562,2,คำตากล้า,ปศุสัตว์ (Livestock),1,162.3,unit,117.25
2910,2563,2,อากาศอำนวย,การขนส่งทางถนน (On-road),1,72.2,1000 L,197.51
2911,2562,9,บ้านม่วง,พลังงานที่พักอาศัย (Residential),2,267.3,1000 kWh,124.45
2912,2564,9,บ้านม่วง,การปลูกข้าว (Rice),1,158.8,ไร่ (rai),216.85
2913,2563,10,ค้อวัง,การปลูกข้าว (Rice),1,115.0,ไร่ (rai),144.0
2914,2562,5,โพนนาแก้ว,ปศุสัตว์ (Livestock),1,167.0,unit,147.73
2915,2564,5,โพนนาแก้ว,การปลูกข้าว (Rice),1,50.4,ไร่ (rai),65.46
2916,2562,7,ส่องดาว,การขนส่งทางถนน (On-road),1,61.9,1000 L,164.03
2917,2563,4,เต่างอย,การขนส่งทางถนน (On-road),1,9.5,1000 L,24.44
